customer,state,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount,st,customer lifetime value,monthly premium auto,number of open complaints,total claim amount,policy type,vehicle class
ZU71467,Arizona,M,Bachelor,,45404,,,,,,,5460.315095,70.0,2,266.144648,Corporate Auto,Two-Door Car
AD95939,California,M,Bachelor,,28773,,,,,,,26511.60445,229.0,0,1099.2,Personal Auto,Luxury Car
TB71474,Nevada,F,College,,24019,,,,,,,3141.333694,79.0,0,47.22861,Personal Auto,Four-Door Car
WN76039,Nevada,F,Bachelor,,0,,,,,,,2545.056879,71.0,0,340.8,Special Auto,Four-Door Car
HI16472,Arizona,F,College,,23666,,,,,,,8355.958185,104.0,0,499.2,Personal Auto,SUV
VG43444,Oregon,M,Bachelor,,36794,,,,,,,3837.492458,99.0,0,712.8,Personal Auto,Four-Door Car
QI11566,Oregon,F,Bachelor,,25163,,,,,,,2534.990075,67.0,0,321.6,Corporate Auto,Two-Door Car
JM98365,Nevada,M,Doctor,,66156,,,,,,,5762.472144,72.0,0,345.6,Personal Auto,Four-Door Car
CP67787,California,F,Bachelor,,0,,,,,,,15936.5764,76.0,0,364.8,Personal Auto,Four-Door Car
LM83004,Arizona,M,High School or Below,,10147,,,,,,,12552.64705,67.0,0,459.276664,Personal Auto,Four-Door Car
JM77470,Arizona,F,College,,0,,,,,,,2352.3679,64.0,0,381.062306,Corporate Auto,Four-Door Car
WI47826,Oregon,F,College,,95765,,,,,,,4935.642812,61.0,0,352.089317,Personal Auto,Four-Door Car
GE39783,Oregon,F,College,,60752,,,,,,,5356.137712,67.0,0,414.106436,Personal Auto,Four-Door Car
JN96178,Oregon,M,High School or Below,,0,,,,,,,3740.404374,104.0,1,499.2,Personal Auto,SUV
KH41809,California,F,College,,31058,,,,,,,2489.387507,67.0,5,309.424708,Personal Auto,Two-Door Car
KX86150,California,M,High School or Below,,13542,,,,,,,7188.292633,94.0,0,451.2,Personal Auto,Four-Door Car
GX33877,Arizona,F,Bachelor,,25270,,,,,,,35022.45478,99.0,0,712.8,Personal Auto,Two-Door Car
IQ15028,Arizona,F,Bachelor,,24152,,,,,,,2661.729688,72.0,2,345.6,Personal Auto,Four-Door Car
WE11250,Washington,F,College,,60282,,,,,,,12200.78537,102.0,0,120.083224,Corporate Auto,SUV
OX61728,California,F,High School or Below,,40252,,,,,,,29006.67071,104.0,0,499.2,Personal Auto,Sports Car
VW39046,Nevada,M,College,,28142,,,,,,,3873.647046,105.0,0,701.708239,Personal Auto,Sports Car
VE52406,California,M,High School or Below,,95697,,,,,,,2471.528431,61.0,0,114.273025,Corporate Auto,Two-Door Car
KQ30179,California,M,Bachelor,,89771,,,,,,,2688.860687,67.0,2,104.123179,Personal Auto,Two-Door Car
KH58171,California,M,Master,,79751,,,,,,,2551.226692,63.0,0,392.235698,Personal Auto,Two-Door Car
CA58346,Oregon,F,High School or Below,,0,,,,,,,4949.525372,69.0,0,331.2,Corporate Auto,Four-Door Car
ZU76536,California,F,High School or Below,,45032,,,,,,,6143.898219,77.0,0,36.818178,Personal Auto,Four-Door Car
UN69319,Arizona,M,Master,,62277,,,,,,,8837.334639,113.0,0,249.799752,Corporate Auto,SUV
MG66142,Oregon,F,Bachelor,,0,,,,,,,9517.07801,87.0,0,417.6,Personal Auto,Four-Door Car
MV97958,Arizona,F,Bachelor,,40525,,,,,,,2879.63179,73.0,0,123.790553,Personal Auto,Four-Door Car
AG58599,Oregon,F,High School or Below,,26004,,,,,,,2805.098562,70.0,0,336.0,Personal Auto,Four-Door Car
UG35090,California,F,College,,82399,,,,,,,6045.625114,77.0,3,31.668965,Personal Auto,Four-Door Car
IX85835,Nevada,F,Bachelor,,28909,,,,,,,5246.278375,66.0,0,456.702735,Personal Auto,Two-Door Car
FP67680,California,M,High School or Below,,15323,,,,,,,4772.931526,128.0,0,614.4,Personal Auto,SUV
WY21918,Washington,F,College,,79628,,,,,,,3867.965986,98.0,0,470.4,Personal Auto,Four-Door Car
PM92089,Oregon,F,High School or Below,,0,,,,,,,3383.445647,97.0,0,698.4,Corporate Auto,Two-Door Car
AY59197,Nevada,M,College,,27769,,,,,,,9521.222806,121.0,0,123.15416,Special Auto,SUV
VI14418,California,M,Bachelor,,16707,,,,,,,7614.669735,102.0,0,1106.913309,Special Auto,Four-Door Car
QI60335,Nevada,F,College,,0,,,,,,,11308.47178,66.0,0,316.8,Personal Auto,Four-Door Car
BS87947,California,F,Bachelor,,94395,,,,,,,3350.687339,83.0,0,582.690575,Personal Auto,Four-Door Car
DW88734,California,M,Bachelor,,84895,,,,,,,2683.492593,67.0,0,321.6,Corporate Auto,Two-Door Car
BU72633,Nevada,M,Master,,66661,,,,,,,42561.63183,119.0,0,571.2,Personal Auto,SUV
VK94891,Nevada,M,High School or Below,,0,,,,,,,2086.610957,62.0,0,446.4,Personal Auto,Two-Door Car
VE75717,Nevada,F,High School or Below,,31447,,,,,,,4868.807554,121.0,0,580.8,Personal Auto,SUV
JG16015,Washington,F,College,,61987,,,,,,,5021.150845,125.0,0,723.301363,Personal Auto,SUV
CD68182,Oregon,F,College,,42460,,,,,,,3671.818326,91.0,0,347.47509,Personal Auto,Two-Door Car
WM64930,Oregon,M,College,,12811,,,,,,,5253.487908,150.0,2,720.0,Corporate Auto,SUV
BJ82316,Oregon,M,Bachelor,,44428,,,,,,,12036.62051,104.0,0,499.2,Corporate Auto,SUV
XB61209,Arizona,F,College,,0,,,,,,,3508.92537,97.0,0,698.4,Personal Auto,Four-Door Car
AT26484,Nevada,M,College,,25221,,,,,,,3818.468252,103.0,5,616.005527,Special Auto,Four-Door Car
IW21434,Oregon,F,Bachelor,,44940,,,,,,,2570.433324,65.0,0,284.492531,Corporate Auto,Four-Door Car
CP74755,Oregon,F,College,,39192,,,,,,,2846.171869,71.0,0,352.791394,Corporate Auto,Four-Door Car
IV13886,California,M,High School or Below,,0,,,,,,,7292.397562,68.0,0,415.986454,Personal Auto,Two-Door Car
SW42446,California,F,College,,42513,,,,,,,10581.275,133.0,0,628.207511,Corporate Auto,Sports Car
RO16377,Oregon,M,High School or Below,,59821,,,,,,,23144.1327,193.0,0,1389.6,Personal Auto,Luxury SUV
CE46475,California,F,College,,22571,,,,,,,4605.036646,63.0,0,302.4,Corporate Auto,Four-Door Car
HE60335,Washington,F,Bachelor,,60021,,,,,,,3939.00637,99.0,0,882.871945,Corporate Auto,Four-Door Car
RI69055,California,F,High School or Below,,58172,,,,,,,8104.43256,67.0,0,141.532926,Personal Auto,Four-Door Car
VD96075,Oregon,M,Bachelor,,58299,,,,,,,4165.252177,105.0,1,504.0,Personal Auto,Four-Door Car
VI55112,Oregon,M,College,,25275,,,,,,,14065.30235,61.0,0,214.247114,Corporate Auto,Four-Door Car
VZ18907,Oregon,F,College,,80807,,,,,,,21991.61598,109.0,0,132.139111,Personal Auto,SUV
BA49679,Arizona,F,Bachelor,,52348,,,,,,,7590.913301,65.0,1,312.0,Personal Auto,Two-Door Car
LK39646,Washington,F,Bachelor,,58843,,,,,,,8018.503854,68.0,0,200.490816,Corporate Auto,Two-Door Car
VI66860,Nevada,F,Master,,58557,,,,,,,3554.845264,88.0,0,55.510526,Corporate Auto,Four-Door Car
RP14593,Oregon,F,Bachelor,,0,,,,,,,3945.588049,105.0,0,933.212749,Personal Auto,SUV
FP34904,Oregon,M,College,,86599,,,,,,,2915.614781,73.0,0,350.4,Corporate Auto,Four-Door Car
FG15434,Arizona,F,Master,,52984,,,,,,,5554.826011,69.0,0,167.667603,Personal Auto,Two-Door Car
TP12436,Oregon,F,Master,,0,,,,,,,5329.128301,72.0,0,345.6,Personal Auto,Four-Door Car
KD93234,Oregon,F,High School or Below,,0,,,,,,,5502.726803,72.0,0,345.6,Corporate Auto,Four-Door Car
GE20220,Oregon,F,Bachelor,,47778,,,,,,,7606.70898,96.0,0,173.80879,Personal Auto,Four-Door Car
RA98783,Arizona,F,Bachelor,,33806,,,,,,,27789.69235,89.0,0,395.729716,Corporate Auto,Four-Door Car
DW71192,Oregon,M,High School or Below,,52018,,,,,,,5971.313496,78.0,3,374.4,Personal Auto,Four-Door Car
WD84153,California,F,Bachelor,,24910,,,,,,,2248.449633,63.0,1,347.857619,Corporate Auto,Four-Door Car
ZM75468,Nevada,M,College,,39135,,,,,,,10745.97948,91.0,0,436.8,Personal Auto,Four-Door Car
PZ75671,Oregon,F,College,,0,,,,,,,7223.689647,97.0,0,465.6,Personal Auto,Four-Door Car
ME80331,California,M,High School or Below,,0,,,,,,,9384.475767,133.0,0,957.6,Personal Auto,SUV
YA78391,Oregon,M,High School or Below,,0,,,,,,,5709.225202,78.0,0,410.409376,Personal Auto,Four-Door Car
WU76366,Arizona,M,Bachelor,,28726,,,,,,,4983.897914,65.0,0,468.0,Personal Auto,Four-Door Car
HB35022,Oregon,M,Doctor,,0,,,,,,,13561.4335,122.0,0,585.6,Special Auto,Sports Car
AM17304,Arizona,F,Master,,45356,,,,,,,7218.375778,90.0,0,462.043003,Personal Auto,Four-Door Car
AD56037,Arizona,M,High School or Below,,87050,,,,,,,5160.251878,129.0,0,619.2,Personal Auto,SUV
IJ74908,Nevada,M,Bachelor,,20705,,,,,,,13115.40751,171.0,1,237.264543,Personal Auto,SUV
DH93217,California,F,Master,,52651,,,,,,,29874.74493,94.0,0,451.2,Personal Auto,Two-Door Car
WH48955,Oregon,F,Master,,55270,,,,,,,20237.15039,63.0,0,302.4,Personal Auto,Two-Door Car
RU76604,Arizona,M,College,,46900,,,,,,,2580.849899,66.0,0,316.8,Personal Auto,Four-Door Car
NE52009,California,M,College,,60500,,,,,,,39561.07502,110.0,0,770.475631,Personal Auto,Sports Car
FP66510,Washington,F,High School or Below,,43877,,,,,,,8186.095915,102.0,0,414.713588,Corporate Auto,SUV
TW46585,Nevada,M,Bachelor,,0,,,,,,,4767.687852,72.0,0,345.6,Corporate Auto,Four-Door Car
PE42960,California,M,Bachelor,,58488,,,,,,,8474.634723,73.0,2,350.4,Personal Auto,Four-Door Car
LO28839,California,F,Bachelor,,29193,,,,,,,4723.449803,61.0,3,292.8,Corporate Auto,Four-Door Car
QY41855,Arizona,F,College,,61108,,,,,,,10484.91535,89.0,0,49.451117,Personal Auto,Four-Door Car
UA53326,Oregon,F,College,,23931,,,,,,,3304.758268,95.0,0,456.0,Personal Auto,Four-Door Car
UK59933,California,M,College,,0,,,,,,,5002.093264,70.0,0,504.0,Personal Auto,Four-Door Car
LM37855,California,M,College,,0,,,,,,,7607.001877,104.0,0,638.414994,Personal Auto,SUV
UV89069,Nevada,F,Bachelor,,34628,,,,,,,2802.621642,71.0,0,132.517983,Personal Auto,Four-Door Car
NK40551,California,F,High School or Below,,74089,,,,,,,7455.361568,94.0,2,648.690215,Personal Auto,Four-Door Car
RR47424,California,F,High School or Below,,0,,,,,,,21766.83059,290.0,0,1550.596808,Personal Auto,Luxury Car
DU68331,Oregon,F,College,,30493,,,,,,,7316.650059,62.0,1,108.09413,Personal Auto,Two-Door Car
LI76661,Oregon,M,Bachelor,,89285,,,,,,,7443.83286,93.0,0,243.547316,Corporate Auto,Two-Door Car
CM94209,Oregon,F,High School or Below,,92147,,,,,,,3086.722253,77.0,2,278.4815,Personal Auto,Four-Door Car
BN38134,Washington,F,Bachelor,,39428,,,,,,,6727.617003,84.0,2,72.32926,Personal Auto,Two-Door Car
VQ72305,California,M,High School or Below,,21542,,,,,,,20266.49877,103.0,0,494.4,Special Auto,Sports Car
YK26558,California,F,College,,0,,,,,,,5264.642009,72.0,0,135.888306,Special Auto,Four-Door Car
XU20264,Arizona,M,Bachelor,,23506,,,,,,,8564.772996,113.0,0,813.6,Personal Auto,Four-Door Car
LG85340,Oregon,F,Bachelor,,70811,,,,,,,8086.011196,100.0,0,141.654965,Personal Auto,Sports Car
JZ64443,Washington,F,Bachelor,,0,,,,,,,4705.589393,78.0,3,555.457674,Corporate Auto,Four-Door Car
CY45848,Oregon,F,Bachelor,,82214,,,,,,,4273.587765,106.0,1,239.143671,Personal Auto,Four-Door Car
AU13233,California,F,High School or Below,,71401,,,,,,,5908.7518,73.0,0,287.332253,Personal Auto,Four-Door Car
IH35630,Oregon,F,High School or Below,,46587,,,,,,,41787.90343,119.0,2,571.2,Personal Auto,Four-Door Car
JP55271,Oregon,F,High School or Below,,80046,,,,,,,10633.50496,132.0,0,260.627146,Personal Auto,SUV
TT47031,Arizona,F,Bachelor,,76389,,,,,,,5450.573438,68.0,0,262.00129,Personal Auto,Four-Door Car
JN55850,California,M,Doctor,,77235,,,,,,,7035.763363,87.0,0,310.160362,Personal Auto,Two-Door Car
LH94176,Arizona,M,High School or Below,,38595,,,,,,,8203.221246,74.0,3,415.550209,Personal Auto,Four-Door Car
ZB87718,Arizona,F,College,,0,,,,,,,8714.922135,118.0,0,566.4,Personal Auto,SUV
UQ40371,Nevada,F,Master,,55359,,,,,,,3352.943699,83.0,0,303.331178,Special Auto,Four-Door Car
XJ92660,Nevada,F,Master,,79814,,,,,,,5017.851448,62.0,0,31.553152,Personal Auto,Four-Door Car
SG51792,Arizona,F,Bachelor,,75277,,,,,,,2753.159194,70.0,3,459.743736,Corporate Auto,Two-Door Car
DA73502,Oregon,M,Bachelor,,78618,,,,,,,2619.337376,66.0,0,225.578841,Personal Auto,Two-Door Car
UF81905,California,F,Doctor,,20123,,,,,,,4867.378203,63.0,0,302.4,Personal Auto,Four-Door Car
PL44132,Arizona,M,College,,88362,,,,,,,3061.799398,78.0,0,452.599718,Personal Auto,Two-Door Car
US29010,Oregon,M,Bachelor,,0,,,,,,,3545.413177,116.0,3,835.2,Corporate Auto,SUV
DW72445,Oregon,M,College,,52782,,,,,,,3259.885006,85.0,4,541.093963,Personal Auto,Four-Door Car
MU53244,California,F,Bachelor,,0,,,,,,,5095.439821,137.0,0,452.295175,Personal Auto,SUV
EE57466,Arizona,F,High School or Below,,22283,,,,,,,2397.036098,65.0,0,572.072106,Personal Auto,Four-Door Car
QV86635,California,M,Bachelor,,28848,,,,,,,7427.501786,96.0,0,450.596865,Corporate Auto,Two-Door Car
RT51330,California,F,Doctor,,0,,,,,,,2510.633216,64.0,0,437.184112,Corporate Auto,Four-Door Car
QW44380,Washington,M,High School or Below,,54378,,,,,,,2637.602689,66.0,0,316.8,Personal Auto,Four-Door Car
IK66117,California,M,High School or Below,,21827,,,,,,,4969.35768,67.0,0,321.6,Special Auto,Four-Door Car
TD86744,Arizona,F,High School or Below,,20090,,,,,,,34611.37896,109.0,0,523.2,Personal Auto,Sports Car
TX35222,Washington,F,College,,27750,,,,,,,11618.55713,297.0,1,1425.6,Personal Auto,Luxury Car
PJ92694,California,M,High School or Below,,57135,,,,,,,4762.591249,61.0,0,156.921247,Corporate Auto,Four-Door Car
YM88338,California,F,Bachelor,,58580,,,,,,,4879.442929,61.0,0,292.8,Personal Auto,Four-Door Car
YN61339,Oregon,M,College,,60475,,,,,,,4330.38602,107.0,0,513.6,Personal Auto,Four-Door Car
FP45327,Washington,M,College,,37937,,,,,,,9095.049868,116.0,0,556.8,Personal Auto,SUV
IZ26849,Oregon,F,Bachelor,,70360,,,,,,,5524.310373,69.0,0,331.2,Personal Auto,Two-Door Car
YY16391,Oregon,M,College,,0,,,,,,,11836.29699,119.0,0,856.8,Personal Auto,Four-Door Car
GX44284,California,M,Bachelor,,47509,,,,,,,2588.080213,66.0,0,93.128128,Personal Auto,Four-Door Car
LV14566,Nevada,M,Master,,27071,,,,,,,7176.591051,183.0,0,878.4,Personal Auto,Luxury Car
KQ50003,Arizona,F,High School or Below,,46546,,,,,,,27890.0576,99.0,0,319.105565,Special Auto,Four-Door Car
IW87075,Arizona,M,Bachelor,,32627,,,,,,,7280.300642,67.0,4,54.628741,Personal Auto,Four-Door Car
QY46560,Arizona,M,Bachelor,,0,,,,,,,2152.081322,65.0,0,460.379966,Personal Auto,Two-Door Car
PD79570,Oregon,F,Bachelor,,0,,,,,,,4334.210791,116.0,0,1065.617464,Personal Auto,Four-Door Car
IM78342,Oregon,F,College,,0,,,,,,,8630.696198,122.0,2,585.6,Personal Auto,SUV
NT19879,Arizona,F,Bachelor,,29177,,,,,,,4766.940473,64.0,2,307.2,Personal Auto,Four-Door Car
SW98498,California,M,College,,88233,,,,,,,10439.49667,88.0,0,253.056709,Personal Auto,Four-Door Car
WL42517,Washington,F,College,,0,,,,,,,3747.060981,107.0,0,549.986128,Personal Auto,SUV
LR82946,Oregon,M,Bachelor,,0,,,,,,,6617.139741,195.0,0,1404.0,Personal Auto,Luxury SUV
KT61396,California,F,College,,79189,,,,,,,3821.819872,95.0,0,50.171541,Corporate Auto,Two-Door Car
GD56260,Oregon,F,Master,,41077,,,,,,,2863.04871,71.0,0,82.415457,Personal Auto,Two-Door Car
YD45660,Arizona,F,Bachelor,,47048,,,,,,,9420.965855,118.0,0,566.4,Personal Auto,SUV
XN50058,California,M,Doctor,,45484,,,,,,,8767.626534,111.0,0,532.8,Corporate Auto,Four-Door Car
QO61775,California,M,Master,,79453,,,,,,,4571.610619,115.0,0,242.099049,Personal Auto,SUV
PZ67684,Arizona,F,College,,88753,,,,,,,14514.00519,181.0,0,868.8,Personal Auto,Luxury SUV
IK77998,Washington,M,High School or Below,,0,,,,,,,2588.435037,74.0,0,851.022089,Personal Auto,Four-Door Car
FL96333,Nevada,M,College,,73945,,,,,,,6243.089247,78.0,0,330.872532,Personal Auto,Two-Door Car
EI58541,Washington,F,College,,14030,,,,,,,2719.506996,72.0,0,345.6,Personal Auto,Two-Door Car
WW68250,Oregon,M,Bachelor,,81799,,,,,,,2719.260911,68.0,0,326.4,Personal Auto,Four-Door Car
XT19780,Oregon,F,High School or Below,,23634,,,,,,,4803.777507,62.0,0,440.189611,Personal Auto,Two-Door Car
SE44262,California,M,Bachelor,,0,,,,,,,2856.948797,78.0,0,374.4,Personal Auto,Four-Door Car
GO86980,Oregon,F,Bachelor,,56334,,,,,,,5169.558551,65.0,0,421.563772,Corporate Auto,Two-Door Car
ZB69355,Oregon,F,Bachelor,,23206,,,,,,,4082.704584,107.0,0,513.6,Personal Auto,Sports Car
TM12486,Oregon,M,High School or Below,,28140,,,,,,,2959.950094,85.0,0,612.0,Personal Auto,Four-Door Car
NB86870,Arizona,F,High School or Below,,0,,,,,,,16468.22079,63.0,0,685.12694,Personal Auto,Four-Door Car
SS12362,California,M,High School or Below,,0,,,,,,,12779.06199,88.0,0,633.6,Special Auto,Four-Door Car
VW58299,California,M,Bachelor,,14973,,,,,,,12168.74492,115.0,0,828.0,Personal Auto,SUV
TG37039,Oregon,F,Bachelor,,0,,,,,,,6240.664762,87.0,0,712.40122,Personal Auto,Four-Door Car
RO25639,Nevada,F,Doctor,,25884,,,,,,,5442.744248,69.0,3,292.274846,Personal Auto,Four-Door Car
JK35644,Oregon,M,Master,,11607,,,,,,,3551.792574,96.0,0,313.351134,Corporate Auto,Four-Door Car
DK69871,Nevada,M,Master,,53691,,,,,,,24138.05975,67.0,0,175.97506,Personal Auto,Four-Door Car
OU43146,Oregon,M,Bachelor,,89464,,,,,,,15415.04407,194.0,1,1067.291208,Personal Auto,Luxury SUV
KN47424,Oregon,F,High School or Below,,60596,,,,,,,5517.199137,71.0,4,180.340069,Personal Auto,Four-Door Car
ZX80668,Nevada,M,Bachelor,,43720,,,,,,,13448.80973,117.0,1,561.6,Personal Auto,SUV
OI80614,California,M,High School or Below,,56980,,,,,,,6689.022728,84.0,0,599.000883,Personal Auto,Two-Door Car
JA44693,Oregon,F,College,,0,,,,,,,7222.850848,68.0,0,350.207614,Personal Auto,Four-Door Car
FI61059,Oregon,M,College,,0,,,,,,,4311.416903,67.0,1,482.4,Personal Auto,Four-Door Car
ZF81243,Nevada,F,Bachelor,,63774,,,,,,,4376.363592,111.0,0,60.036683,Personal Auto,Four-Door Car
XD19934,Oregon,M,High School or Below,,61650,,,,,,,10506.93706,88.0,0,117.470445,Personal Auto,Four-Door Car
TA77711,Oregon,M,College,,31354,,,,,,,8667.090494,109.0,0,527.759702,Personal Auto,SUV
PS92059,California,F,Doctor,,44190,,,,,,,5938.511892,74.0,0,10.68564,Corporate Auto,Four-Door Car
TT19625,Nevada,F,Bachelor,,38183,,,,,,,15277.47796,191.0,0,981.010879,Personal Auto,Luxury Car
EV95033,Oregon,M,Master,,79751,,,,,,,2551.226692,63.0,0,392.235698,Special Auto,Two-Door Car
CS30775,California,M,High School or Below,,0,,,,,,,4191.06163,64.0,1,535.953661,Personal Auto,Two-Door Car
CI51999,Arizona,M,College,,12266,,,,,,,8161.1704,114.0,1,732.050007,Personal Auto,SUV
HK96298,California,M,Master,,61807,,,,,,,2784.969185,70.0,0,104.209216,Personal Auto,Four-Door Car
UO59377,Arizona,F,High School or Below,,11828,,,,,,,10083.48688,90.0,0,571.479602,Personal Auto,Four-Door Car
OU99581,California,M,Bachelor,,49945,,,,,,,19363.52743,70.0,0,50.40447,Personal Auto,Four-Door Car
SN63066,Nevada,F,Bachelor,,28204,,,,,,,7154.094304,182.0,0,532.089467,Personal Auto,Luxury Car
DK92504,Arizona,M,High School or Below,,54726,,,,,,,8779.090552,219.0,0,1051.2,Corporate Auto,Luxury Car
DW72437,Oregon,F,Master,,43386,,,,,,,2731.39917,68.0,0,315.353519,Personal Auto,Two-Door Car
GE49670,Arizona,M,High School or Below,,0,,,,,,,7429.079194,101.0,0,549.692452,Personal Auto,Four-Door Car
TK38409,Nevada,M,College,,72302,,,,,,,2616.613903,66.0,0,316.8,Personal Auto,Two-Door Car
OD89873,Arizona,M,Bachelor,,71391,,,,,,,8044.872393,67.0,0,284.000172,Corporate Auto,Four-Door Car
KW41658,Arizona,M,Bachelor,,21606,,,,,,,2534.306443,71.0,3,340.8,Personal Auto,Four-Door Car
UZ35113,California,F,Bachelor,,74489,,,,,,,10014.02955,124.0,0,128.535182,Special Auto,SUV
HO81102,Washington,M,High School or Below,,50549,,,,,,,4745.181764,61.0,0,292.8,Personal Auto,Four-Door Car
SM42781,Arizona,F,Bachelor,,0,,,,,,,14040.96476,195.0,1,669.037562,Personal Auto,Luxury SUV
TB40283,California,F,Bachelor,,0,,,,,,,14635.45158,139.0,0,667.2,Corporate Auto,SUV
CR76145,California,M,College,,0,,,,,,,3885.456401,105.0,0,504.0,Personal Auto,Four-Door Car
TK45392,California,F,Bachelor,,35625,,,,,,,5107.163002,65.0,1,288.572108,Personal Auto,Four-Door Car
JN78502,Washington,F,High School or Below,,25370,,,,,,,9384.654502,116.0,0,556.8,Special Auto,SUV
KZ60207,Arizona,M,College,,51523,,,,,,,5007.672425,62.0,0,297.6,Personal Auto,Four-Door Car
BR50492,Arizona,M,Bachelor,,85058,,,,,,,49423.79557,137.0,0,595.369784,Personal Auto,SUV
ES21306,California,M,Bachelor,,0,,,,,,,8558.927723,125.0,0,615.562164,Personal Auto,SUV
AT29024,California,F,High School or Below,,27005,,,,,,,4892.628631,61.0,0,311.84034,Corporate Auto,Four-Door Car
NP23146,Arizona,F,College,,62808,,,,,,,5365.93282,66.0,0,211.515893,Special Auto,Two-Door Car
SY48471,California,F,High School or Below,,88692,,,,,,,5163.838813,64.0,0,253.193647,Personal Auto,Four-Door Car
GJ47397,Oregon,M,High School or Below,,0,,,,,,,38055.20953,115.0,0,552.0,Special Auto,SUV
CE69971,Oregon,F,Master,,19064,,,,,,,7403.447336,98.0,1,136.248799,Personal Auto,Four-Door Car
GM54859,Oregon,M,High School or Below,,0,,,,,,,6051.637445,88.0,0,633.6,Personal Auto,Two-Door Car
WY27579,Oregon,M,Bachelor,,60345,,,,,,,7229.329257,93.0,0,36.105928,Personal Auto,Two-Door Car
ZT87452,Oregon,F,Bachelor,,59592,,,,,,,3300.607083,84.0,0,161.231812,Personal Auto,Four-Door Car
JM35350,California,F,College,,15648,,,,,,,5505.167392,73.0,1,413.269261,Special Auto,Two-Door Car
PT40521,California,F,Bachelor,,23904,,,,,,,4334.064096,123.0,3,590.4,Corporate Auto,SUV
TN71469,Oregon,F,College,,90893,,,,,,,4349.104278,110.0,0,700.004018,Personal Auto,SUV
GE26813,Arizona,M,High School or Below,,0,,,,,,,4882.073243,66.0,0,475.2,Personal Auto,Four-Door Car
LU37653,Oregon,F,College,,74001,,,,,,,10114.98621,84.0,0,224.265232,Corporate Auto,Four-Door Car
QW40254,Oregon,M,College,,28447,,,,,,,5259.709581,67.0,0,321.6,Personal Auto,Four-Door Car
MH76107,California,M,College,,56586,,,,,,,4013.945512,100.0,0,121.928014,Personal Auto,Sports Car
ZH28728,Oregon,M,Bachelor,,0,,,,,,,6285.019179,172.0,0,825.6,Personal Auto,SUV
SF29524,Oregon,M,Doctor,,19186,,,,,,,4518.782768,62.0,0,297.6,Personal Auto,Four-Door Car
WT21922,Arizona,F,High School or Below,,65348,,,,,,,17738.2012,110.0,0,134.120531,Corporate Auto,Sports Car
WZ56476,California,F,Doctor,,0,,,,,,,6265.343299,84.0,1,481.025786,Personal Auto,Four-Door Car
